"title","content","date","variant","images","verified","author","rating","product","url","ISBN","reviewID"
"Worth it...","Cards are bendable meaning for me easy to shuffle. Love the art work, the book is amazing and understanding. Easy to use and i enjoy it. Everyone has their opinion on the cards. I love how they boxed the cards. No defects, might order another one.","11 Nov 2021","","https://m.media-amazon.com/images/I/71EAIqYLjML._SY88.jpg
https://m.media-amazon.com/images/I/71OC1HPC05L._SY88.jpg
https://m.media-amazon.com/images/I/71XmPb0dgWL._SY88.jpg
https://m.media-amazon.com/images/I/71afiLEPEAL._SY88.jpg
https://m.media-amazon.com/images/I/71nFKnaiF2L._SY88.jpg
https://m.media-amazon.com/images/I/71olT8NDmRL._SY88.jpg
https://m.media-amazon.com/images/I/71pK9hLfJpL._SY88.jpg","Yes","Bridget","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","RUPDKD4RTXHJH"
"Liked the deck . But the 10 of cups was badly damaged.","Arrived damaged.. fail.. give it one star for the one card that was damaged 10 cups.","13 Nov 2021","","https://m.media-amazon.com/images/I/81PX7NrAXeL._SY88.jpg","Yes","mary w.","1.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R2ICR9INFEAGZB"
"Don’t know what to do.","I was slightly disappointed because there seems to have been a production error. All of the Wands have either dents or extra card stock,  and I don’t want to wait to exchange the deck.","11 Nov 2021","","https://m.media-amazon.com/images/I/71gM71zHcbL._SY88.jpg
https://m.media-amazon.com/images/I/71qNz8r5xnL._SY88.jpg","Yes","LNM1027","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R1CDP5QCUITCX"
"Love the deck!","This deck is so pretty! The art is awesome and the backs look great. I have to agree that while the cards aren't like super flimsy, I would still shuffle with care. I would recommend the buy, they're fun.","10 Nov 2021","","","Yes","Shaelynn","4.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R3T8GJ2VZ4GIZL"
"Beautifully Illustrated and Quality Made","I usually do not write reviews, but I love Disney as most 80s babies do! :) The artwork is awesome, I love how the author wrote the guidebook using examples of the character in the movie to go along with the characteristics of the Tarot card.It helps those that learn by seeing. (Clairvoyant) Plus I love the feel of them and when I shuffle they feel alive! Really nicely made. I think they are very worth getting. <3","18 Nov 2021","","https://m.media-amazon.com/images/I/81YpPQIcB8L._SY88.jpg","Yes","Kindle Customer","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R23W7P2FSEPYHJ"
"Nice size and great illustration.","I really like this deck!!!  It's beautifully illustrated and the cards are a nice size and feel good in your hands. They have some give to them so they shuffle well.  I'm not a big fan of Disney but I LOVE these cards!!!","12 Nov 2021","","https://m.media-amazon.com/images/I/71Vomyh8-ZL._SY88.jpg","Yes","Jessie","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R1KBE64507PUR4"
"Amazing!","The cards are on thick cardstock, they feel really nice. The book is also really thick with a lot of information. I love how they used the Disney characters.","09 Nov 2021","","https://m.media-amazon.com/images/I/91zbBwALSNL._SY88.jpg","Yes","Joe F.","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R26I95RRFX7OEO"
"It is gorgeous!","The colors and artwork are amazing. Love the weight of the cards and the small piece of ribbon underneath to pull them up out of the box.","09 Nov 2021","","","Yes","Mrs.K","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R9J7JNPQE1HLE"
"For Disney lovers and tarot readers","Was it really worth the wait? Kinda yea. I’m a Disney lover so anything Disney I’m sold. The art is amazing however the card stock is thin and the cards were sticking together (hoping they go away with some time). The guide book is pretty confusing for someone that is beginning same goes with the imagery. I suggest if this deck is calling your soul and you’re a beginner please look for a tarot book to help you along with this journey!","09 Nov 2021","","https://m.media-amazon.com/images/I/81EFSLY5pYL._SY88.jpg
https://m.media-amazon.com/images/I/81Pgdea9xDL._SY88.jpg
https://m.media-amazon.com/images/I/81f2kxOFPEL._SY88.jpg
https://m.media-amazon.com/images/I/81jvVdrsiyL._SY88.jpg
https://m.media-amazon.com/images/I/81o7q-oL1pL._SY88.jpg
https://m.media-amazon.com/images/I/81u74NIsFKL._SY88.jpg","Yes","Amazon Customer","4.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R2U7VXBLTAUDYR"
"Outstanding project!","I can't tell you how much it means to me to have a tarot deck that is both Disney themed and dark. I love Disney villains and I am pleased that this project was masterfully executed. It turned out exactly how I would have wanted it to. Amazing work!!!","17 Nov 2021","","","Yes","Mónica Laura","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews","1647221560","R3D82PK05S80TE"
"Good quality for the money","Disney does not disappoint! Finally one for the villains......Good quality for the price. Perfect!","16 Nov 2021","","","Yes","J Price","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","RCLUWUGEJE3V7"
"Disney Tarot Deck","Beautiful, well made card stock and colors.  Just holding them will give a energy to explore more","12 Nov 2021","","","Yes","Judy Gerrian","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","R2TMGCDDD0F8VY"
"I love those tarot cards","I love the disney villan tarot cards they are super fun and even kids can play with them too I love my disney villans","20 Nov 2021","","","Yes","Kristie rowe","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","R3RJ7D9F4R1LL"
"My new favorite deck","Your browser does not support HTML5 video. Excellent condition and beautiful cards! The paper stock is a little more thin than normal tarot cards, akin to playing cards, so be careful when shuffling because they're very bendable. Other than that, love them and am excited to see other products, perhaps some oracle cards to match","09 Nov 2021","","https://m.media-amazon.com/images/I/81-dRTiqb3L._SY88.jpg
https://m.media-amazon.com/images/I/81H4xoCMmDL._SY88.jpg
https://m.media-amazon.com/images/I/81L3BSGEvdL._SY88.jpg
https://m.media-amazon.com/images/I/81yHLV-M83L._SY88.jpg","Yes","Sarah Y.","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","R2BIN5NUMNH57L"
"Expectation was too high","I was super excited when I found out there would be a Disney Villians tarot deck, so of course I pre-ordered it in July. However, it arrived today and it was already mishandled (box was bent in the corner) and I expected the illustrations to be amazing, only to be super underwhelmed when I looked through the deck.","09 Nov 2021","","https://m.media-amazon.com/images/I/71M0L+w6NqL._SY88.jpg
https://m.media-amazon.com/images/I/71Yp0hvuvqL._SY88.jpg","Yes","Lucia","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","R2E1YX4ODS47HN"
"Pretty deck, but cards were so crooked","Cards were cut crooked and just totally not straight at all! Other than that the deck is pretty but this really was a disappointment that they were so crooked","13 Nov 2021","","","Yes","Lashawn Stanfield","1.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","R36E1ONJXX6THM"
"These are really awesome","I love these cards!","16 Nov 2021","","","Yes","Tricia henley","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","R2BJYCH375BKPV"
"Nice but not good card stock","I'm so disappointed. They're beautiful but so flimsy. No way I can use them for business.","09 Nov 2021","","https://m.media-amazon.com/images/I/7143FzXPNhL._SY88.jpg","Yes","Amazon Customer","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","RDWIQ4ENF6V4U"
"Incomplete","My deck came without the cups cards. Had duplicates of others. Disappointing 😞","14 Nov 2021","","","Yes","SP","1.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","RYN4LITF3Y02S"
"THEY LOOK SO GOOOD!","They need to be shuffled delicately because it’s just like the nightmare before Christmas deck in card quality, they bend very easily, but they look so good!","09 Nov 2021","","https://m.media-amazon.com/images/I/816U-F-cYeL._SY88.jpg","Yes","Micah","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews","1647221560","R29P3YFTR1SIUT"
"Absolutely worth the wait! Total masterpiece and genius!","I am in love with this tarot deck. I could not be more excited. Everything about this set is stunning. The illustrations, colors, and explanations are amazing. This is a must have to add to your collection.","09 Nov 2021","","","Yes","Jessica","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R2BMNHN17328U8"
"Beautiful ❤️","Love the artistry! We are huge Disney fans so it only makes sense for us to have this","11 Nov 2021","","","Yes","Teri C.","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R38L64YZYCBWIX"
"Love them","Your browser does not support HTML5 video. I love them . Book writing is small but overall AWESOME","09 Nov 2021","","","Yes","Rox","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R1R4J6C7LM61BN"
"Worth the wait! Gorgeous illustrations and amazing quality!","Your browser does not support HTML5 video. This deck is absolutely stunning! The cards are thick, the guidebook is detailed and even has unique takes on classic tarot spreads. Each villains personality perfectly fits the card they represent.","09 Nov 2021","","","Yes","Krystal Newton","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R3KIEDZF8N4G1Q"
"Missing a card but it looks great","The product came and it's amazingly beautiful. But it's missing the X of Cups card. I checked and checked again. I'll need to contact the company or see if other reviews come in the same","09 Nov 2021","","","Yes","Lina Villa","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R27IO47VVZ248N"
"Beautiful deck!","This deck is beautiful and I’ve been looking forward to receiving it for a while. I would give it 5 stars but I am missing the 2 of cups through the 10 of cups. Can’t do much with an incomplete deck.","10 Nov 2021","","","Yes","Beth otto","4.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R1QV21FPIIOEDN"
"Beautiful Deck","The cards are beautifully illustrated and thick. The book is just as beautiful and contains lots of useful information.","14 Nov 2021","","","Yes","Verified Buyer","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R1U9LWG1KRJUZN"
"Missing 10 of Cups","The 10 of cups is missing so I don't have a complete deck. The package came shrink wrapped so this doesn't make a lot of sense.","20 Nov 2021","","","Yes","jonathan scott","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","RF47FTUY2FE8M"
"Worth the buy","I am a huge Disney fan and I am SO pleased with these. These are my new favorite Tarot deck!","09 Nov 2021","","","Yes","Hollie Rogers","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","RKWY9AKBGNG5P"
"Perhaps laminating them 🤔","Love the deck and the artwork!! My one thing is I like to read with Flyer cards while shuffling. Because of the card finishing it’s hard to shuffle that way.","10 Nov 2021","","","Yes","Tia","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","1647221560","R2NOKF5PR77OLQ"
"Beautiful Artwork !","Artwork is AMAZING!","09 Nov 2021","","","Yes","genesis","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","R1XAFKG93W860Q"
"Stunning","You can watch the whole unboxing on my YouTube channel at The Haunted Parlor","16 Nov 2021","","","Yes","Kelsey","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","RUU810ELLI6RA"
"Beautiful cards","I love the cards! Very well made and the guidebook is amazing.","14 Nov 2021","","","Yes","Vanessa","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","R33QS0ABIHQTXB"
"Bent and ripped cards","The cards came bent, broken, and peeling","15 Nov 2021","","https://m.media-amazon.com/images/I/71+IRlf+OiL._SY88.jpg
https://m.media-amazon.com/images/I/71gWFzWWGkL._SY88.jpg","Yes","Jessica Jamriska","2.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","R2OR8R50I8Z5U"
"Beautiful designs!","Beautifully done. Highly recommend.","11 Nov 2021","","","Yes","Tammy","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","RKH3M5GFZ1R52"
"Disney Tarot","They are good cards and great art work,but I was just expecting for the price and the length of time it took for them to come out,the cards would have been of better quality, the cards are made very similar to regular playing card stock , so everyday use will quickly damage the art prints on the cards and the edges of the cards, the card stock is not bad,but it is not all that durable for everyday use , I thought because they were delayed in being sent out so many times it would have been of better quality. But that was just my personal thoughts. They are beautiful cards don't get me wrong, but I wish I could use them like I wanted to originally, but I don't want to  damage them . Maybe they should try a reprint on better card stock,or maybe lower the price. The Night Mare Before Christmas cards are absolutely beautiful and the card stock on them is what these should have been.Same price as these but way better quality .","12 Nov 2021","","","Yes","Raven M.","4.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","R2EUXMRZ4QSOSD"
"box came damaged","the box came a little damaged and torn, which is a little upsetting because i waited a very long time for these to come in and the set already changed styles from when i originally pre-ordered. the style is nice and the main villains are cool, but there are lots of cards that felt lazy and like a missed opportunity. it’s still a good set for someone who likes disney and disney villains.","12 Nov 2021","","https://m.media-amazon.com/images/I/71OV1Q0nIFL._SY88.jpg
https://m.media-amazon.com/images/I/71u53ORLYBL._SY88.jpg
https://m.media-amazon.com/images/I/81JZOmP1yWL._SY88.jpg","Yes","Daniel castaneda","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","R2OG52VUZRBNVC"
"Disappointing quality","These are printed on a very thin, matte texture card stock (thinner than typical Tarot cards) & not easy to shuffle without damaging. The matte texture scratches very easily. The artwork is fun, & the booklet is printed in full color (Personally, I’d prefer the booklet was printed in black & white, to have better quality cards). They are ok if purchasing as a collectors items, but not practical to read with.","09 Nov 2021","","","Yes","Kendra","2.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","R1SIO19FCKYHYG"
"Beautiful Deck!","This deck is so beautiful! I pre-ordered these in July and have been patiently waiting ever since! I am a Disney kid through and through and I just love these! The cards feel nice and thick and are of nice quality. The book is helpful and has lots of information. I will be utilizing these in my readings for sure!","09 Nov 2021","","https://m.media-amazon.com/images/I/71lcdmb6PqL._SY88.jpg
https://m.media-amazon.com/images/I/81Gzc3Y2zzL._SY88.jpg
https://m.media-amazon.com/images/I/81vlzG7g6fL._SY88.jpg","Yes","Cherry","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","R6SKLEURSS5EA"
"Amazing Deck!","These cards are so cute! Easy to shuffle and the imagery is amazing.","11 Nov 2021","","https://m.media-amazon.com/images/I/71F-tX3U7tL._SY88.jpg","Yes","Sydney Brown","5.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","1647221560","RJ9TF0S1S75NK"
"Lots of missed opportunities","1. Art: beautiful, no complaints! 2. Card stock: I read reviews saying that it was crappy, cheap card stock. I’m actually happy with the card stock. I’ve definitely had cheaper card stock on other decks. They are considerably thick yet flexible, with a matte finish. They don’t feel cheap like cardboard. 3. Imagery: some of the cards make so much sense (see pic #1). A lot of the cards just don’t (see pic #2). Lots of missed opportunities. Why have the gators from Rescuers on Strength, instead of Scar (the lion)? Why have villains from the Sword in the Stone (keyword SWORD), featured in the suit of Wands? For most of the deck, it seemed whoever put them together had very little working knowledge of the tarot, and just slapped random villains on random cards. Some villains are over-used (ie Scar, see pic #3), while others are left out all-together. 4. The deck probably won’t make sense for a beginner. Unlike the traditional Rider Waite, most of the minor arcana (see pic #4) don’t have images to help the reader interpret the meaning. They kept the minor super simple, another missed opportunity. I think they could have done SO MUCH with this deck. I hope they come out with another one that isn’t JUST villains, but utilizes a variety of characters. The idea with villains is cool, but limiting. And I hope they assign someone with knowledge of the tarot to the task!","12 Nov 2021","","https://m.media-amazon.com/images/I/81-K5W7GEkL._SY88.jpg
https://m.media-amazon.com/images/I/81CIwp6BQOL._SY88.jpg
https://m.media-amazon.com/images/I/81as4FOrq3L._SY88.jpg
https://m.media-amazon.com/images/I/81uDSSLpuAL._SY88.jpg","Yes","Marie","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews","1647221560","R2YB2JEZLUUV7P"
"Booklet was very good","Love the booklet but cards stock is so flimsy . Very disappointed, but package was very well done .","11 Nov 2021","","","Yes","Peaceful","3.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews","1647221560","R35A99OF0M7YZY"
"Flimsy","I really wanted to love this deck. The art is beautiful and the concept is so cool. Unfortunately, the cards are extremely thin and flimsy. There's no way to use them without damaging.","18 Nov 2021","","","Yes","Nay","2.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews","1647221560","R8BFMHBIN67M2"
"LOVE IT!!!","I was so excited for this deck! The colors are really vibrant.  Some of the choices were really obvious while others really called for you to deepen your understanding of the character and  the card choice.","18 Nov 2021","","","Yes","nicole","4.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews","1647221560","RE5DOGRWINAYT"
"Pretty but bend easily","Beautiful cards but bend with each shuffle.","18 Nov 2021","","https://m.media-amazon.com/images/I/71Yj2WlGEtL._SY88.jpg","Yes","Heidi","4.0","Disney Villains Tarot Deck and Guidebook | Movie Tarot Deck | Pop Culture Tarot","https://www.amazon.com/Disney-Villains-Tarot-Guidebook-Culture/product-reviews/1647221560/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews","1647221560","R3HP18AP8UVG1R"
"Shea doing Shea things.","If you’re a fan of Shea, or hip-hop, or even other things…you’re going to love this book. Period.","14 Nov 2021","","","Yes","Bob Bragg","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R183BRLCVXQ7UF"
"This book rules","As the third and final book in a series, Hip Hop (and Other Things) is perfect. The essays are perfect and the art is perfect. The development in terms of writing and art from Basketball to Movies to Hip-Hop is really remarkable. Even nominal fans of hip-hop can find something to love about this book.","15 Nov 2021","","","Yes","Adam Oyster-Sands","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R2TKCOOV5SVQTI"
"Shea Does It Again","Shea is a master at disguising insight behind humor and a cultivated Everyman personality, but he is more knowledgeable and eloquent than most essayists I’ve read on more “important” subjects than basketball, movies and hip hop. His philanthropy needs to be singled out as well. In the modern cult of personality, he’s the type we should be rallying behind. FOH Army represent!","14 Nov 2021","","","Yes","John Sheridan","5.0","Hip-Hop (And Other Things)","https://www.amazon.com/Hip-Hop-Other-Things-Shea-Serrano/product-reviews/1538730227/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","1538730227","R37M5AWE04PQPZ"
